view_id,physical_packet_uid,capture_uid,capture_packet_index,reference_id,ota_path,reference_path,adc_phase_2m,lowrate_phase_1m,combined_decimation_phase_2m,timing_offset_samples_1m,input_sample_rate_hz,input_samples,target_sample_rate_hz,target_samples,split_group
exp0_000082_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000082,exp000_sess000_run000,82,82,ota/exp0_000082_rxg20_0_fulltrim.cfile,reference/signalout_000082_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000082
exp0_000082_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000082,exp000_sess000_run000,82,82,ota/exp0_000082_rxg20_0_fulltrim.cfile,reference/signalout_000082_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000082
exp0_000082_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000082,exp000_sess000_run000,82,82,ota/exp0_000082_rxg20_1_fulltrim.cfile,reference/signalout_000082_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000082
exp0_000082_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000082,exp000_sess000_run000,82,82,ota/exp0_000082_rxg20_1_fulltrim.cfile,reference/signalout_000082_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000082
exp0_000082_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000082,exp000_sess000_run000,82,82,ota/exp0_000082_rxg20_1_fulltrim.cfile,reference/signalout_000082_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000082
exp0_000082_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000082,exp000_sess000_run000,82,82,ota/exp0_000082_rxg20_1_fulltrim.cfile,reference/signalout_000082_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000082
exp0_000083_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000083,exp000_sess000_run000,83,83,ota/exp0_000083_rxg20_0_fulltrim.cfile,reference/signalout_000083_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000083
exp0_000083_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000083,exp000_sess000_run000,83,83,ota/exp0_000083_rxg20_0_fulltrim.cfile,reference/signalout_000083_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000083
exp0_000083_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000083,exp000_sess000_run000,83,83,ota/exp0_000083_rxg20_0_fulltrim.cfile,reference/signalout_000083_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000083
exp0_000083_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000083,exp000_sess000_run000,83,83,ota/exp0_000083_rxg20_0_fulltrim.cfile,reference/signalout_000083_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000083
exp0_000083_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000083,exp000_sess000_run000,83,83,ota/exp0_000083_rxg20_1_fulltrim.cfile,reference/signalout_000083_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000083
exp0_000083_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000083,exp000_sess000_run000,83,83,ota/exp0_000083_rxg20_1_fulltrim.cfile,reference/signalout_000083_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000083
exp0_000083_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000083,exp000_sess000_run000,83,83,ota/exp0_000083_rxg20_1_fulltrim.cfile,reference/signalout_000083_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000083
exp0_000083_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000083,exp000_sess000_run000,83,83,ota/exp0_000083_rxg20_1_fulltrim.cfile,reference/signalout_000083_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000083
exp0_000084_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000084,exp000_sess000_run000,84,84,ota/exp0_000084_rxg20_0_fulltrim.cfile,reference/signalout_000084_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000084
exp0_000084_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000084,exp000_sess000_run000,84,84,ota/exp0_000084_rxg20_0_fulltrim.cfile,reference/signalout_000084_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000084
exp0_000084_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000084,exp000_sess000_run000,84,84,ota/exp0_000084_rxg20_0_fulltrim.cfile,reference/signalout_000084_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000084
exp0_000084_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000084,exp000_sess000_run000,84,84,ota/exp0_000084_rxg20_0_fulltrim.cfile,reference/signalout_000084_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000084
exp0_000084_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000084,exp000_sess000_run000,84,84,ota/exp0_000084_rxg20_1_fulltrim.cfile,reference/signalout_000084_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000084
exp0_000084_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000084,exp000_sess000_run000,84,84,ota/exp0_000084_rxg20_1_fulltrim.cfile,reference/signalout_000084_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000084
exp0_000084_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000084,exp000_sess000_run000,84,84,ota/exp0_000084_rxg20_1_fulltrim.cfile,reference/signalout_000084_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000084
exp0_000084_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000084,exp000_sess000_run000,84,84,ota/exp0_000084_rxg20_1_fulltrim.cfile,reference/signalout_000084_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000084
exp0_000085_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000085,exp000_sess000_run000,85,85,ota/exp0_000085_rxg20_0_fulltrim.cfile,reference/signalout_000085_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000085
exp0_000085_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000085,exp000_sess000_run000,85,85,ota/exp0_000085_rxg20_0_fulltrim.cfile,reference/signalout_000085_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000085
exp0_000085_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000085,exp000_sess000_run000,85,85,ota/exp0_000085_rxg20_0_fulltrim.cfile,reference/signalout_000085_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000085
exp0_000085_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000085,exp000_sess000_run000,85,85,ota/exp0_000085_rxg20_0_fulltrim.cfile,reference/signalout_000085_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000085
exp0_000085_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000085,exp000_sess000_run000,85,85,ota/exp0_000085_rxg20_1_fulltrim.cfile,reference/signalout_000085_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000085
exp0_000085_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000085,exp000_sess000_run000,85,85,ota/exp0_000085_rxg20_1_fulltrim.cfile,reference/signalout_000085_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000085
exp0_000085_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000085,exp000_sess000_run000,85,85,ota/exp0_000085_rxg20_1_fulltrim.cfile,reference/signalout_000085_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000085
exp0_000085_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000085,exp000_sess000_run000,85,85,ota/exp0_000085_rxg20_1_fulltrim.cfile,reference/signalout_000085_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000085
exp0_000086_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000086,exp000_sess000_run000,86,86,ota/exp0_000086_rxg20_0_fulltrim.cfile,reference/signalout_000086_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000086
exp0_000086_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000086,exp000_sess000_run000,86,86,ota/exp0_000086_rxg20_0_fulltrim.cfile,reference/signalout_000086_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000086
exp0_000086_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000086,exp000_sess000_run000,86,86,ota/exp0_000086_rxg20_0_fulltrim.cfile,reference/signalout_000086_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000086
exp0_000086_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000086,exp000_sess000_run000,86,86,ota/exp0_000086_rxg20_0_fulltrim.cfile,reference/signalout_000086_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000086
exp0_000086_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000086,exp000_sess000_run000,86,86,ota/exp0_000086_rxg20_1_fulltrim.cfile,reference/signalout_000086_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000086
exp0_000086_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000086,exp000_sess000_run000,86,86,ota/exp0_000086_rxg20_1_fulltrim.cfile,reference/signalout_000086_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000086
exp0_000086_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000086,exp000_sess000_run000,86,86,ota/exp0_000086_rxg20_1_fulltrim.cfile,reference/signalout_000086_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000086
exp0_000086_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000086,exp000_sess000_run000,86,86,ota/exp0_000086_rxg20_1_fulltrim.cfile,reference/signalout_000086_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000086
exp0_000087_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000087,exp000_sess000_run000,87,87,ota/exp0_000087_rxg20_0_fulltrim.cfile,reference/signalout_000087_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000087
exp0_000087_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000087,exp000_sess000_run000,87,87,ota/exp0_000087_rxg20_0_fulltrim.cfile,reference/signalout_000087_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000087
exp0_000087_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000087,exp000_sess000_run000,87,87,ota/exp0_000087_rxg20_0_fulltrim.cfile,reference/signalout_000087_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000087
exp0_000087_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000087,exp000_sess000_run000,87,87,ota/exp0_000087_rxg20_0_fulltrim.cfile,reference/signalout_000087_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000087
exp0_000087_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000087,exp000_sess000_run000,87,87,ota/exp0_000087_rxg20_1_fulltrim.cfile,reference/signalout_000087_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000087
exp0_000087_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000087,exp000_sess000_run000,87,87,ota/exp0_000087_rxg20_1_fulltrim.cfile,reference/signalout_000087_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000087
exp0_000087_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000087,exp000_sess000_run000,87,87,ota/exp0_000087_rxg20_1_fulltrim.cfile,reference/signalout_000087_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000087
exp0_000087_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000087,exp000_sess000_run000,87,87,ota/exp0_000087_rxg20_1_fulltrim.cfile,reference/signalout_000087_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000087
exp0_000088_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000088,exp000_sess000_run000,88,88,ota/exp0_000088_rxg20_0_fulltrim.cfile,reference/signalout_000088_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000088
exp0_000088_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000088,exp000_sess000_run000,88,88,ota/exp0_000088_rxg20_0_fulltrim.cfile,reference/signalout_000088_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000088
exp0_000088_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000088,exp000_sess000_run000,88,88,ota/exp0_000088_rxg20_0_fulltrim.cfile,reference/signalout_000088_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000088
exp0_000088_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000088,exp000_sess000_run000,88,88,ota/exp0_000088_rxg20_0_fulltrim.cfile,reference/signalout_000088_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000088
exp0_000088_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000088,exp000_sess000_run000,88,88,ota/exp0_000088_rxg20_1_fulltrim.cfile,reference/signalout_000088_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000088
exp0_000088_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000088,exp000_sess000_run000,88,88,ota/exp0_000088_rxg20_1_fulltrim.cfile,reference/signalout_000088_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000088
exp0_000088_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000088,exp000_sess000_run000,88,88,ota/exp0_000088_rxg20_1_fulltrim.cfile,reference/signalout_000088_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000088
exp0_000088_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000088,exp000_sess000_run000,88,88,ota/exp0_000088_rxg20_1_fulltrim.cfile,reference/signalout_000088_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000088
exp0_000089_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000089,exp000_sess000_run000,89,89,ota/exp0_000089_rxg20_0_fulltrim.cfile,reference/signalout_000089_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000089
exp0_000089_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000089,exp000_sess000_run000,89,89,ota/exp0_000089_rxg20_0_fulltrim.cfile,reference/signalout_000089_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000089
exp0_000089_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000089,exp000_sess000_run000,89,89,ota/exp0_000089_rxg20_0_fulltrim.cfile,reference/signalout_000089_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000089
exp0_000089_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000089,exp000_sess000_run000,89,89,ota/exp0_000089_rxg20_0_fulltrim.cfile,reference/signalout_000089_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000089
exp0_000089_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000089,exp000_sess000_run000,89,89,ota/exp0_000089_rxg20_1_fulltrim.cfile,reference/signalout_000089_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000089
exp0_000089_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000089,exp000_sess000_run000,89,89,ota/exp0_000089_rxg20_1_fulltrim.cfile,reference/signalout_000089_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000089
exp0_000089_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000089,exp000_sess000_run000,89,89,ota/exp0_000089_rxg20_1_fulltrim.cfile,reference/signalout_000089_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000089
exp0_000089_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000089,exp000_sess000_run000,89,89,ota/exp0_000089_rxg20_1_fulltrim.cfile,reference/signalout_000089_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000089
exp0_000090_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000090,exp000_sess000_run000,90,90,ota/exp0_000090_rxg20_0_fulltrim.cfile,reference/signalout_000090_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000090
exp0_000090_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000090,exp000_sess000_run000,90,90,ota/exp0_000090_rxg20_0_fulltrim.cfile,reference/signalout_000090_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000090
exp0_000090_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000090,exp000_sess000_run000,90,90,ota/exp0_000090_rxg20_0_fulltrim.cfile,reference/signalout_000090_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000090
exp0_000090_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000090,exp000_sess000_run000,90,90,ota/exp0_000090_rxg20_0_fulltrim.cfile,reference/signalout_000090_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000090
exp0_000090_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000090,exp000_sess000_run000,90,90,ota/exp0_000090_rxg20_1_fulltrim.cfile,reference/signalout_000090_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000090
exp0_000090_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000090,exp000_sess000_run000,90,90,ota/exp0_000090_rxg20_1_fulltrim.cfile,reference/signalout_000090_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000090
exp0_000090_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000090,exp000_sess000_run000,90,90,ota/exp0_000090_rxg20_1_fulltrim.cfile,reference/signalout_000090_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000090
exp0_000090_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000090,exp000_sess000_run000,90,90,ota/exp0_000090_rxg20_1_fulltrim.cfile,reference/signalout_000090_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000090
exp0_000091_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000091,exp000_sess000_run000,91,91,ota/exp0_000091_rxg20_0_fulltrim.cfile,reference/signalout_000091_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000091
exp0_000091_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000091,exp000_sess000_run000,91,91,ota/exp0_000091_rxg20_0_fulltrim.cfile,reference/signalout_000091_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000091
exp0_000091_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000091,exp000_sess000_run000,91,91,ota/exp0_000091_rxg20_0_fulltrim.cfile,reference/signalout_000091_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000091
exp0_000091_rxg20_0_fulltrim:q3,exp000_sess000_run000:seg00:slot000091,exp000_sess000_run000,91,91,ota/exp0_000091_rxg20_0_fulltrim.cfile,reference/signalout_000091_fulltrim.cfile,0,3,6,3.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000091
exp0_000091_rxg20_1_fulltrim:q0,exp000_sess000_run000:seg00:slot000091,exp000_sess000_run000,91,91,ota/exp0_000091_rxg20_1_fulltrim.cfile,reference/signalout_000091_fulltrim.cfile,1,0,1,0.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000091
exp0_000091_rxg20_1_fulltrim:q1,exp000_sess000_run000:seg00:slot000091,exp000_sess000_run000,91,91,ota/exp0_000091_rxg20_1_fulltrim.cfile,reference/signalout_000091_fulltrim.cfile,1,1,3,1.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000091
exp0_000091_rxg20_1_fulltrim:q2,exp000_sess000_run000:seg00:slot000091,exp000_sess000_run000,91,91,ota/exp0_000091_rxg20_1_fulltrim.cfile,reference/signalout_000091_fulltrim.cfile,1,2,5,2.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000091
exp0_000091_rxg20_1_fulltrim:q3,exp000_sess000_run000:seg00:slot000091,exp000_sess000_run000,91,91,ota/exp0_000091_rxg20_1_fulltrim.cfile,reference/signalout_000091_fulltrim.cfile,1,3,7,3.5,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000091
exp0_000092_rxg20_0_fulltrim:q0,exp000_sess000_run000:seg00:slot000092,exp000_sess000_run000,92,92,ota/exp0_000092_rxg20_0_fulltrim.cfile,reference/signalout_000092_fulltrim.cfile,0,0,0,0.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000092
exp0_000092_rxg20_0_fulltrim:q1,exp000_sess000_run000:seg00:slot000092,exp000_sess000_run000,92,92,ota/exp0_000092_rxg20_0_fulltrim.cfile,reference/signalout_000092_fulltrim.cfile,0,1,2,1.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000092
exp0_000092_rxg20_0_fulltrim:q2,exp000_sess000_run000:seg00:slot000092,exp000_sess000_run000,92,92,ota/exp0_000092_rxg20_0_fulltrim.cfile,reference/signalout_000092_fulltrim.cfile,0,2,4,2.0,250000,692676,1000000,2770704,exp000_sess000_run000:seg00:slot000092
